Qoraalka,Label,Qeybta
Dhilo Calasow Wlhi waaaba Tahaye,3,Negative-Xumaan
Anaa Kuwaso Shuubayahay,3,Negative-Xumaan
Nayaaa iskiifo ,3,Negative-Xumaan
Nacalaa Gudup io dhererpa kuu dhalay,3,Negative-Xumaan
Been baad sheege aragnimo waa kaa fogtahay hadaad run sheegee sakhiirkaan aad u gashateen adiga iyo labada nacas shiine culey iyo ayuub xaare noloshiisa,3,Negative-Xumaan
Ninkaa ween io dakarka aabahaa laguma ciyaaro waa ku dag dagtay inaa la tirsatid nin lipaax daan daansato qalad bee kugu aheed cashir kabaro balse,3,Negative-Xumaan
Dahir alle kama xitootit dulmi ayaad caado ka dhigatay lkn Sharma waa canug aad dhali karto ee ka leexo wlhi ma xishootit beenale alle ka furtay ayaa tahay,3,Negative-Xumaan
Lef.hasogalo.inusan.afarahaga.usansoogalin,3,Negative-Xumaan
Fartuun abdi iminka laga bilaabo haladhoho,3,Negative-Xumaan
batuulo k iyo fartuun abdi walhi waa layaab,3,Negative-Xumaan
waxaa ogataa inaa fashilmatay oo fanaan qabiil aa noqotay xisaabta ku darso ,3,Negative-Xumaan
idin dhibe hadaad run sheege car shiine ka xir iyo garaca kale ayuub,3,Negative-Xumaan
Midh GaRAN MaaYo MaRku DaDkii SO DhaX GalaYNa BiLaa Caqli WeeyE,3,Negative-Xumaan
Fartuun ABdi Waa Ciyaal iska Dhaaf Bro,3,Negative-Xumaan
Fartun Abdi jalbaab haloo galiyo,3,Negative-Xumaan
Fartun Abdi xppt,3,Negative-Xumaan
sorry sidii doocilahaa iskula tirsanaysaan ck iyo dirsilbaa wax faaido leh bulshada ku soo kordhiyaa,3,Negative-Xumaan
KING DOQON,3,Negative-Xumaan
Batuulo k waxaad U hadlaysaa sida dumarka aaway Huda amuun,3,Negative-Xumaan
Fartuun Abdi aa,3,Negative-Xumaan
C.k iqabtey ma dhusina been dheh,3,Negative-Xumaan
fartuun abdi ck zxp iska daa naagtan naagtu dhashay tuugo abdi,3,Negative-Xumaan
Ck wa legend dirislama wa naag caadiya eh,3,Negative-Xumaan
Laba dumar ah oo tirsanaaya ayaad tihiin,3,Negative-Xumaan
Nacasnimadii oo qof ah ayaad tahay wlhi,3,Negative-Xumaan
2 caaag aaaa ceebey tacaaal subxaanalah,3,Negative-Xumaan
"Batuulo k adibo 10kun aruurisay 6kun aya gaysay tuug , adiga iyo ayub karo waa maseyrtn",3,Negative-Xumaan
Rag ba sheekaynaysan sidiii dumarkiina waa u dhaqmaysan maxay tahay,3,Negative-Xumaan
Laysma gaareen maxaa lisku daba ordayaa Ck THE LEGEND Ciyaalka hadal baradka ah hadal haysaga qasaarin please DHIMAN DHIMAN ABDI,3,Negative-Xumaan
Ck fartuun walashey ladhaha qofkan uma qalmo ee canbaro abdi dheh,3,Negative-Xumaan
Ck doqonima kugu habsatay wiilka yar wad ka xuntahay eh ka beeydh. Dirisleh runta umbuu ku sheegay,3,Negative-Xumaan
Fartun abdi badhba hamda ah,3,Negative-Xumaan
Fartun abdi wan kusalamey,3,Negative-Xumaan
Ck walalkay iska dhaaf nacaskan af somali mayacano marka dhoqada kujira iskadhaf.,3,Negative-Xumaan
Asaga Mya Kula Sexdaay Marku Xawadkaga Ka Hadloya wlhy Ninkaan Diqaa Miraan waye Ck,3,Negative-Xumaan
War nio ninka darislo ladhahayo malmalki miyaa laga ilaway,3,Negative-Xumaan
Shekadan ka dhac Ayn ku dhihi lahaa ninweyn ba tehee,3,Negative-Xumaan
Batuulo k hooy soo ka daloobso wiilka cabitaanka soo qabeyso,3,Negative-Xumaan
Horta nimanka naag maxe iskugu cayaan ck marna dumarka dhifaac marna caay abaha wase,3,Negative-Xumaan
BATOOLA KEEY CALA CALKA NAGALA TAG DHILAA KUDHASHEE,3,Negative-Xumaan
Fartuun abdi,3,Negative-Xumaan
"WAllHi Fartuin Cabdi Ck Ayuu, 1m Ayuu kuraadinayaa",3,Negative-Xumaan
War noi ninkaan dhib badanaa fartuunabdi mahurdeso cawa,3,Negative-Xumaan
Ck mxa guursata waba gus tartahe naag ku rabtana maleh,3,Negative-Xumaan
Walalakay ck iskadhaaf nacaskan,3,Negative-Xumaan
Wlh rag wa weyn oo ebara sida dumarka maseeraya,3,Negative-Xumaan
dirisle abdi meanâˆ©â”â•œs diris dhib deq darajo gurigis lagama waayo bee,3,Negative-Xumaan
Fartuuun kulhaa hada waa is la qumntahy miyaa afgaga dumar kuma noqonaayo ee ninkas Ka dhamw batuulo geey,3,Negative-Xumaan
Ck naag ba tahay Queen qawan ba ku sheegtay,3,Negative-Xumaan
Sbb saw naag mahan naag always naaag,3,Negative-Xumaan
Sbb saw naag mahan naag always naaag,3,Negative-Xumaan
Laxawla fartuun cabdi si xunba lo karbashay,3,Negative-Xumaan
Wax ma tare,3,Negative-Xumaan
fartuun abdi se dareemee,3,Negative-Xumaan
Sxb sidii naagihi baad u hadashay ee anaga subscribe ku saraanay hadan ogaan laha ninka iska celi botaada wa mesheda,3,Negative-Xumaan
Maseer Abdi,3,Negative-Xumaan
Wlhi waa qaniis why oo laabtaada u fiirin ma gacanta bidixaa war ninka muu ku jeclyhy muxuu kuugu mashqulaaa,3,Negative-Xumaan
KING CK FARTUUN ABDI CAQLI MALEH,3,Negative-Xumaan
Tuug ayaa tahay ee dhamaad yeelo,3,Negative-Xumaan
Ck non kan iga dhamow hade khaniiska,3,Negative-Xumaan
Ck waad qaldan tahay ninka inaad naag ku tilmaamto marka batuuulonlagu dhahayay ma aha inaaad nin u gafto raganimadisa,3,Negative-Xumaan
War ck anigu wxn aha dirisle Fanskisa lkn imika wan sii ahaan kari wayay wayo waxa uu uhadlaya sida naagaha oo nin amaanay ayuu lacag ka samenaya,3,Negative-Xumaan
Abti ka kala dhin izhiiza kugu dhiciyee wan ka naxay dhiiqadu ku jiraa khaniiskee,3,Negative-Xumaan
Batuulo Magacagi Baa Ku Sucodsinaysa Yaa,3,Negative-Xumaan
Anigu fartun madhahaye waxan dhahaya maser abdi kasa uqalma,3,Negative-Xumaan
Fartuun Cabdi Maseer Cabdi dirisle Make up Naagtu magac badanaa,3,Negative-Xumaan
Batuulo key nin kaa doqonsan waligay ma arag wllhi caqli caruur,3,Negative-Xumaan
batuulo make up dhamaad yeelo dheh,3,Negative-Xumaan
Ck reer baadiyahan lacag ku waashtay views meel xun kagalay iskadaa wallahi waa nin inkaaran fartuun abdi,3,Negative-Xumaan
Ayy magac kumacan aad ubixisay,3,Negative-Xumaan
Fartuun abdi se darmee xagee marosaaa ck lagndery,3,Negative-Xumaan
Ma fayowyahay ma waalanyahy ma cruura mise jinni Aya ii sawiran Ina abdi,3,Negative-Xumaan
ck caay kale malahan naag ayad guursatay aya furtay ayaba caay loga dhiga waa la gursada wana la furaa,3,Negative-Xumaan
Legend Ck Dadka intooda Badan Mar Walbo Oo Aad Lakaftankooda Badasid Waxa Si Yareyso Xushmada io Qadarinta Ay ku Hayan Legend,3,Negative-Xumaan
Masruuf abdi,3,Negative-Xumaan
KinG Ck WaXaN YaR Ka AmuuS WllHi Midh CaQliYa KUMa JiRO SumA WllHi midh CaQliYa KUMa Jirde Ka DhaC masseer âˆ©â”â•œb?âˆ©â”â•œ,3,Negative-Xumaan
Ilmahaan ha isku soo dhisiin saqiir waye in kugu faidorabaa ee karoono,3,Negative-Xumaan
Batuulo kay,3,Negative-Xumaan
Fartuun cabdi,3,Negative-Xumaan
Waxan bahdil wuu dhafay,3,Negative-Xumaan
Batuulo naaag ayabad thy,3,Negative-Xumaan
Batuulo K wax xishoonaayo ma tidid nio lacagta in uu dirisle dadka uu wada gaarsiiyay waad la socotaa mxaad sida u leee dhyna Doqon yahow,3,Negative-Xumaan
Waar yahe asal wxan aha tageo fartunta lashegayo imaka waba garac caadiya unsubscribe IGA yahy jaaw,3,Negative-Xumaan
Tiim masruuf,3,Negative-Xumaan
Fartuun abdi Magacaa iga gadan,3,Negative-Xumaan
Ninkas qaniis waye,3,Negative-Xumaan
Queen dirisle,3,Negative-Xumaan
Alaaa waa raftay fartuun abdi maseertoooy,3,Negative-Xumaan
Nocaan matahy batula key uf uf nacala kugutala wlhi xabad aqli malihide iskaamus,3,Negative-Xumaan
naag xun oo faantay ayaa thy batuulo,3,Negative-Xumaan
Ck wiil aad dhali karto baa la xifaaltameysaa maxaa dhacay xoolow,3,Negative-Xumaan
Batuulo keyo nin ragoo leh waad igu dhago hadalaysaa adi hortaa maan arag isla yaab nin wayn baa tahee,3,Negative-Xumaan
Waa la iga xun yahay ma adaa hadlaya dufaw butuulo,3,Negative-Xumaan
Walee dhulka lalagalay faadumo cabdi,3,Negative-Xumaan
Sidaaan inaa dhaanto umaleye ck ee ina ZERO thy maanta lee ogaaday ninba isheysan samiixo mxaa meesha keeenay warya ilaahey yaqaan oo islaam ah,3,Negative-Xumaan
Hdalba mYaqano sacudi Halodiro ariga Bunshd haudhigee,3,Negative-Xumaan
Batuulo k Dirisle wuu ka af tahan San yhy run alla caaye Samiixa maxa meesha keenay nin baa is heeysatine eber baa thy wlhi,3,Negative-Xumaan
Nio 1.m kabad hada haysan lahayd muxuu samayn laha wuuba is dili lahaye wuxu waa caruur wli,3,Negative-Xumaan
Master hormarkayga laga xunyahay ahaa,3,Negative-Xumaan
Waar MA Qaanisba maxa tuusay xabadka raaga lkn sual Maad ka habeysatay,3,Negative-Xumaan
batuulo dhamaad yeelo,3,Negative-Xumaan
qashnimadaan nagala dhamaada yuukaa idin dhashee,3,Negative-Xumaan
Ninka hadalkiisa baa iska hor imaanaya,3,Negative-Xumaan
Magaca ayaba igu dishay fartuun abdi team ck and Don karlo,3,Negative-Xumaan
Marku so labto Fartuun cabdi ilmaha kaso rid cml.,3,Negative-Xumaan
Batuulo key maxad raabta,3,Negative-Xumaan
Ck ala garacoow,3,Negative-Xumaan
wara ck hishow wilka ka yar mxa kudawa dikey adga docil ah,3,Negative-Xumaan
Iska oy ck no calaal dirisle waa talen adna waad qasbaysa af nooho ila af tumble,3,Negative-Xumaan
Ck inangobeed janis helay batahay ka fuQ ninka,3,Negative-Xumaan
Batula k ciyalnimada mesha kala tag naf ayastahy eh,3,Negative-Xumaan
Nio fartuun baad dhahdee adi hadii Batuulo key hadii laku dhoho amaa xanaaqdaa,3,Negative-Xumaan
Wxaaz adaa iska dhaa dhicyay Apayo ck Qurux,3,Negative-Xumaan
Tuug Abdi,3,Negative-Xumaan
Wlhi akbar beenale ayad tahay,3,Negative-Xumaan
Niyaw ck qofkan nagada xoolaha zxb hawlahagakale qabso fortunately cabdi,3,Negative-Xumaan
Naag xun oo faantay ayaa thy sister,3,Negative-Xumaan
Nio Ck Wlhi Unsupscripe baanu ku Leeyahay Waxaan ka Aamus Hanagu Soo dhisin Xoolaha Dhoocilkan,3,Negative-Xumaan
Ck ninka cayo inanta wll kazaar mezha,3,Negative-Xumaan
Hhhh War ninka xigmad la.aan waaye dirisle Buuma weyne,3,Negative-Xumaan
wax dhintaaa tahay xoolow,3,Negative-Xumaan
Fartuun abdi qaniis ayaa taahay legend ck,3,Negative-Xumaan
Akhas caleek ck waa bila caqli waayo 1m baan gaadhay uunku celcelinayaa waxaan laga hadlin ayuu ka hadlayaa bilaa masqax caadiya,3,Negative-Xumaan
Fartuun cabde aaa,3,Negative-Xumaan
Dhaqanxumadda iyo nacnacdan nagga tagga oo sida ra?a u socda ma naago la wadda qabaad tihiiin,3,Negative-Xumaan
FURTUUN ABDI,3,Negative-Xumaan
Wllhi kal io laab uqosley wr ninka dhulka lgashey bes kadheh ck af somali lguma gaaro wa ciyaal xamar,3,Negative-Xumaan
qashnimadaan nagala dhamaada yuukaa idin dhashee,3,Negative-Xumaan
Ala Lkn Dirisle waa Legend Dharki jexjexnabu Kabixiyay,3,Negative-Xumaan
Batula key,3,Negative-Xumaan
Fartuun ABDI MARKAY SAMIIXA UU TIMIDAY NAAG AYAY ISKU RAACDAY WALEE,3,Negative-Xumaan
Legend keep up pro,3,Negative-Xumaan
Ck zhp boqor baa thy ilmahan yarana haba u jawaabin bahdil intaasa ugu filan kan haba isku daalin from wll ku jecel,3,Negative-Xumaan
Ilmaha yar iska daa wll,3,Negative-Xumaan
Alx hada xabadka so xiratay siligina iska so furtay muhimada ahayd intas,3,Negative-Xumaan
Ck ajakis inaad soo qaadato waa qalad marxuuum waaaye,3,Negative-Xumaan
Si fcn u garbash nacas waye,3,Negative-Xumaan
Xabadkaga quruxdiisa maxa tusay wlhi inaan waligey fiirin maxa asagu ma qololda xaga dambe ah bu kubiiray yasir alle,3,Negative-Xumaan
CK wll Kan dumar wax ma dhaqmo wlhi,3,Negative-Xumaan
Hadalkiisa sii fican udhagayso wuu is caayey coz wuxuu yiri. Maxaa asagaa naag miyaa see loo gursanaa,3,Negative-Xumaan
Sheekadan nin nin sida naagaha u daawanaya oo u qiimaynaya waayadan dambe oo dhan way jirtay Nin nin kle eegaya ama qiimaynaya hadaad arag t,3,Negative-Xumaan
ilmanimada nagala kor taga xoolo,3,Negative-Xumaan
Ck dartiis aa uguursana si aa 1M ugaaro,3,Negative-Xumaan
Ar ck baskadheh Ninka wu qarxay,3,Negative-Xumaan
Fatrun abdi hal malyin ma garty,3,Negative-Xumaan
Fartuun abdi Aaaaa,3,Negative-Xumaan
batuulo dhamaad yeelo qofyahay,3,Negative-Xumaan
Dirisle makeup,3,Negative-Xumaan
Doqontaan Ck sxb Kkkkkkkkkk Nin xabadkaaga ku mashquulaya Hadaa soo qadatid Adaa ka xun,3,Negative-Xumaan
Ck asago qoslayo ayuu ku jafaa hhh wn ku wata ck,3,Negative-Xumaan
Hhhhhh cabdi tuuk,3,Negative-Xumaan
Waxy ragan sida dumarka Uu xfaltamya war rag iska dhigo caadi iska dhiga oo kala roonada,3,Negative-Xumaan
Fartuun Abdi ninba maaha is iri wA labeeb,3,Negative-Xumaan
Xayawanow qofka hadu dagal ku jiro dacal laguma dhago adiga marka dagalka lakugu so qadaye dhinac kama so wererin dirisle e garab ayu kusiyey,3,Negative-Xumaan
Walalayalow ka xishoo,3,Negative-Xumaan
inaa is caaysin ceeb waye niman ragaa tahiin hadan bulshada somaliyeed magac ku dhax leh dadaa idin ku dayanayo isku xishooda,3,Negative-Xumaan
Nio waa runtaa Siduu u imaadey Nairobi Wada dhiiqo ayuu noqdey MAR UU QAPIIL DHIIQO KU GALO IYO markalaba,3,Negative-Xumaan
Dirisle wuxu noqday 0 wlhi ck qofkii wagarad ah uu fahmi kara,3,Negative-Xumaan
Ck kaagama darin Dirisle xabadkii aad furatay iyo silsilahi macnaha katiinadihii is daba ordeyey waa naga qarisey,3,Negative-Xumaan
Asc wll Qali sethyi Masha Alhi,3,Negative-Xumaan
marki ayuub karlo ad manta lasafantahay iyo darood kugu so dulameyn so xasuso from abakar cade??,3,Negative-Xumaan
u r nothing just fight and talk only,3,Negative-Xumaan
Ck qamiiska qurux kutahy,3,Negative-Xumaan
Fartuun abdi makeup,3,Negative-Xumaan
"Laa xawla walaa quwata ilaa bilaah , naaghii maxaa loo reebay war maxaad mujtamaca u qabateen waa idinka iskufaanaya eh uf Utube nolol ka dhigateen",3,Negative-Xumaan
King ck karbaash buuqiisa wato aa ku garaacdy wllhi Quen.......dirisle,3,Negative-Xumaan
Queen Fartuun cabdi,3,Negative-Xumaan
Wayhooyooy siduu ukarbaashay fartuun abdi ax,3,Negative-Xumaan
Fartuun abdi xbbti bacdeyda wan wataa,3,Negative-Xumaan
Fartuun abdi,3,Negative-Xumaan
Fartuun abdi,3,Negative-Xumaan
Amaana Allah amaana rasuulilah,3,Negative-Xumaan
Fartuun abdi,3,Negative-Xumaan
Fartuun abdi,3,Negative-Xumaan
qamiiskii aaway maaanta,3,Negative-Xumaan
batuulo,3,Negative-Xumaan
diirisle buuma weyne,3,Negative-Xumaan
Cabsi cabsi farduun cabdi,3,Negative-Xumaan
Istaqfurullah fartuun abdi,3,Negative-Xumaan
qiiro japan,3,Negative-Xumaan
SHUUBO ABDI,3,Negative-Xumaan
Fartuun abdi see dareemee,3,Negative-Xumaan
masruufte,3,Negative-Xumaan
War fartun haday kadartay,3,Negative-Xumaan
Free fartun Abdi,3,Negative-Xumaan
king ck faruun Abdi hdl mataqano wa ebarkiisa wlhi ku dhamow,3,Negative-Xumaan
Batuul key,3,Negative-Xumaan
Nio wuxuu rabaa inuu 1milyan kugu gaadho isakadaa,3,Negative-Xumaan
fuu faetuun abdi,3,Negative-Xumaan
nin ragah macaytamo kala xishoda,3,Negative-Xumaan
sharmuuto key,3,Negative-Xumaan
Dirisle ciil imuu hawada kaga baxaa,3,Negative-Xumaan
Waar niyad boodhari ayas naag kugu sheegay qaniisbaadtay,3,Negative-Xumaan
Fartuun abdi see dareeme,3,Negative-Xumaan
Ck ilmahan wabhdisay,3,Negative-Xumaan
Fartuun abdi,3,Negative-Xumaan
qaniis key,3,Negative-Xumaan
fartun cabdi,3,Negative-Xumaan
Ck iska dhaaf ciyalkan ee sxb ajkis videokiisa ha so gadan,3,Negative-Xumaan
2 diinuba isma dhaantaan wax micno lehna kama hadlaysaan,3,Negative-Xumaan
Wilkii ck nio wilka manal marka furtay cunugini maxa u turtay,3,Negative-Xumaan
Lacgta waa wada cunteen isma dhaantiin labdiinaba,3,Negative-Xumaan
Adiga 90 tiga malagaa xunyahay yaab bdnaa qof wlba oo aduunka saaran makaa xunyahy,3,Negative-Xumaan
Quruxda samiixo xitaa 1ml ma?agu gaari wayay intaan uu ku caaynaayo adi 100 wa igu darsamee ck wa can,3,Negative-Xumaan
Ck cptn cunigan YouTube maad rabtaa inaad nacsiiso talye faraha halaka qaado miskinkaan wlhi macaka badno derisle,3,Negative-Xumaan
Fartuuun abdi ayyy,3,Negative-Xumaan
dirisle waa eber waligay waan ogaa waana laga dareema,3,Negative-Xumaan
Ck fartun cabdi samidey dambo haka soo hadlin hadii aad kasoo hadasho share out aa usa meyneysaa 1m uu kuugu garaa,3,Negative-Xumaan
SHUUBO ABDI,3,Negative-Xumaan
BATUUL KEEY CK,3,Negative-Xumaan
War ck yaa dandansnjiray wlle nin hadal yaqaan tuugo abdi,3,Negative-Xumaan
Idirisle apdi legend of Legend Wara ck ma ilowday I lagu dhihi jiray BATUULA KEEY,3,Negative-Xumaan
batuulo key adipa waa lagu dhihi karaa majoogtidoo xooloow,3,Negative-Xumaan
Fartun cabdi kulaha wlh magac ayad laheshay nin rag isku shegayo oo xabad ninkle ku mashquley waa sheko kle team bidixle miyu isku badalay yaab king,3,Negative-Xumaan
"Fartuun aa ba,day fartuun yasha rali ahada noh",3,Negative-Xumaan
Fartuun Abdi Hadaladuu ku hadlaayo io Dhagihiisa isma maqlaan yaahuuuuuu Fartuuneey I ina Abdi,3,Negative-Xumaan
Fartun abdi maseerka yare maankana cesho,3,Negative-Xumaan
Yaa sidayda Idirisle subscribe ka kala noqoday tiim masruuf,3,Negative-Xumaan
Wllhy your so funny wad iga qosilsa inbdan wan ku tagera,3,Negative-Xumaan
Adeer sidan wa musasal ee gorme dhamene,3,Negative-Xumaan
masruuf fartuun abdi,3,Negative-Xumaan
Faay cabdi ama faayoow aya ka si fcn,3,Negative-Xumaan
masruuf key,3,Negative-Xumaan
"Inta xanta Instagram kala,socotay team war jecli away",3,Negative-Xumaan
fartuun cabdi kulaha nio ck mad filmkan Naga so afjartid ck dawaday mana qoslin wllhi waa been,3,Negative-Xumaan
Tuug abdi imin laga bilazbo,3,Negative-Xumaan
Fartuun cabdi gobolka raga noogu keena waxan baranyna sida loohodla xaajada ragaba intaanu gacan bidix noqon,3,Negative-Xumaan
War waalaga caqli roonyahaye aamu nin raga naag magaceed howgu wacin isagu naag kuguma tilmaamine kaaga daranka,3,Negative-Xumaan
aboo macaanka hayeey,3,Negative-Xumaan
Buma weynee maa fartun cabdi ugudarsante,3,Negative-Xumaan
Adiga samixa daa,3,Negative-Xumaan
1:Maseer.Abdi 2:Fartuun.Abdi 3:Dirisle.Team.left 4:Tuug..Abdi 5:Dirisle..Nin.xabadkiisa..Mxaa.Kaa Galay......6:Ma.cilmi.baa...Ku...watay.,3,Negative-Xumaan
fartuun abddi shuubo,3,Negative-Xumaan
Dirisle makeup kudar,3,Negative-Xumaan
Dirisle buuma wyne kudar,3,Negative-Xumaan
kkkkkk sanaa ck doqomada maad iskaaga hartid adiga nin tagay baad tahay cidii kugaari weysay sas kaaga daba ulataa,3,Negative-Xumaan
Cumar kirshboo nagadaa beenta,3,Negative-Xumaan
CK wlhi sida lo hadlo ma taqanid nacas,3,Negative-Xumaan
King CK drisle is jealous about Ur success keep going legend leave fartun abdi,3,Negative-Xumaan
Malagu karikeeya kulaha kkkkkk,3,Negative-Xumaan
isboje malin aya ahta pa u ka kor mari dona batulo,3,Negative-Xumaan
Ck sxb karoo naw waa duqan,3,Negative-Xumaan
Fartun abdi waxa ka qurxo bdn dahran cabdi,3,Negative-Xumaan
cK Ninka Wa jahiL ee kabaHa ladul mar,3,Negative-Xumaan
ala maqosli kari hhhhh aafo kudabarte hhhhhh,3,Negative-Xumaan
Fartuun abdi quruxeey noo dhaantey,3,Negative-Xumaan
Dirisle Ethiopian inuu yahg ma ogid miyaa Baahi socoto wayw lacg mabi arki karo,3,Negative-Xumaan
Fartuun Abdi!,3,Negative-Xumaan
Dhilo cabdi maa dhahdid,3,Negative-Xumaan
Asc fartuun abdi,3,Negative-Xumaan
Ck waa nin sida loo hadlo yaqano wana nin uqalmo inuu gaaro 1m sabab too ah waaa aftahan lakin sagaga 100k inuu garo uma qalmo maba hadal yaqaano,3,Negative-Xumaan
Isma dhantane kala way nada adigu danbi ayuunbaad ka faa idaysaa hadalkiisa subxaan allah dumarkii wax dhama lawaaa,3,Negative-Xumaan
Fartuun abdi,3,Negative-Xumaan
Batuulo key adipa waa lagu dhihi karaa majoogtidoo nio,3,Negative-Xumaan
ck duluf,3,Negative-Xumaan
Wa edeb daran thy CK hblha magcoda fara uga qad,3,Negative-Xumaan
Fartuun Abdi iga dheh the best reaction Ck family,3,Negative-Xumaan
Adi muu wax kaa tariwayey oo u dhigatay markaa Fartuun dhaheesi,3,Negative-Xumaan
waraa ck ninka naagaa tinta ka xiirtay,3,Negative-Xumaan
Wll ck kan wlh Caruur 2sanajirka ah xita umahadla siduhadlayo lala badisa he ciyalka ha iskusodhisan,3,Negative-Xumaan
TEEM DIRISLE KOR YHUUD,3,Negative-Xumaan
Fartuun Abdi maseera ku hayo Legend Ck keep going,3,Negative-Xumaan
Khaniis khaniis teem dirsle kor,3,Negative-Xumaan
Balaayo faanbadan dirisle maad gaartas,3,Negative-Xumaan
Wlh blh tlh inusan Ben shegin shegin ck ninkan intusan Nairobi imanin qof Wanaagsan ayu aha lakin naagba washay dad qabsadana malahan lacagti dadkana,3,Negative-Xumaan
idiris wa Khanis futo modow,3,Negative-Xumaan
Fartuun abdi igu salan,3,Negative-Xumaan
Maxaad lagariirtaa markaad hadlayso sidii nin ugar naqso mase mel kalaad usuuroon o samiixa u socotaa tankale aniga aniga badnidaa is faan she,3,Negative-Xumaan
Maxa hablaha ugu maresanee ee ninka Iska celi wraa batuulo k,3,Negative-Xumaan
Shabalasa baa ka dhigtay markan,3,Negative-Xumaan
Wdf maxa waye ragan sidi dumarka cml iskuso jajawabayo waraa isbalansada ilkaha iska daadiya ama naga aamusa waxan dhaqan ogadeen ma ahane??????,3,Negative-Xumaan
Halkaa Wuu dhax dabaashy wllhi halkaa xabadka Waa caruur malha ka yari,3,Negative-Xumaan
Heshiis baakutihin ina isjaftaan adi iyo dirisle basnaga dhaha wa idinku noogey,3,Negative-Xumaan
War kuwaan ragii weey ceebeyeen war sidii dumarka farqaha ha is heeysanina see waaye,3,Negative-Xumaan
"Sadaga ka hadle , nio wa xanuun santahay, cadi iska dhig , hadna wa ku dar stay qalbi ciyal , dulqaad ba ku jogaa YouTube naga saara nimanka wa yaraden",3,Negative-Xumaan
aleylehe in aad king tahay kan amoow ku ileystaa aktaroow,3,Negative-Xumaan
Saan lee howsha ha usocoto naagaas saan lee ubahdil cuqdadlow waaye kaas,3,Negative-Xumaan
"Darisle waqti kaso ka so hadle , 1m gartay ciyal cml dhaqan aye ku tahay , dadkan wa ku ciyarten, wax new keena",3,Negative-Xumaan
Ck car qozol war nin weyn bataheh inanka ka Yar ka daba hadal,3,Negative-Xumaan
Oo adiga miyu ka wen yahay ck indho adka Kan maba xishonayo fartuun Abdi oo runa ah waye xishodka alle ka qad nin ado kale,3,Negative-Xumaan
Inta ck reaction kisa sugaysay farta taaaga,3,Negative-Xumaan
Dirisle one million miyaa intaan odhan u maroyaa,3,Negative-Xumaan
Fartuun abdi,3,Negative-Xumaan
Fartun abdi dhiiiqey ku jirtaaa barbaaa xamda ah,3,Negative-Xumaan
Ck faraha lagalay hurdana kama tagin makaa yelayi malagu kaarikeyaa kulhaaaa,3,Negative-Xumaan
Magac ba hirgalay fartuun abdi saxibadey ayeey isku magac yihin,3,Negative-Xumaan
Darisle Afsoomaali mayaqaano waa Naanaab Cunugaan wlhii,3,Negative-Xumaan
Garbaash xanuuna wllhi,3,Negative-Xumaan
ha biiqsato baqbaqyaal aa tihiin,3,Negative-Xumaan
Xiligaan cml mrkaa taagantahay tuugow hhhh,3,Negative-Xumaan
Dhurwaagi wasmada doontay o la wasay buu noqday fartuun abdi,3,Negative-Xumaan
Ck inkan waa washy Wllhi qals waa udhmaty fartuun abdi dhaqan celin hala geeyo kasoo bax dheh guriga samiixa,3,Negative-Xumaan
dhasandaranimada hala dhaafo dhas aa tihiinee,3,Negative-Xumaan
War meel iska saar bastar waye qftaas,3,Negative-Xumaan
Fartuun abdi hhhhhhh,3,Negative-Xumaan
War farttuun cabdiyee dhiikar usan kugu dhicin ee aabaha wadada ubaney,3,Negative-Xumaan
